Station,Station Name,Year,Overall WQI,WQI FC,WQI Oxy,WQI pH,WQI TSS,WQI Temp,WQI TPN,WQI TP,WQI Turb,Location 1
45A070,Wenatchee R @ Wenatchee,2013,81.02270836,93.00005933,81.02672761,86.01232974,85.01775989,63.93663065,81.99896156,73.00900097,85.02742837,POINT (-120.3365 47.4588)
39A090,Yakima R nr Cle Elum,1999,73.01145801,90.98995538,87.02588869,90.9969581,63.01419533,82.00846496,72.98271968,60.98741176,68.01531593,POINT (-120.7091 47.1999)
07A090,Snohomish R @ Snohomish,1997,91.98952895,90.01380439,91.00047398,91.00408579,90.99614062,83.9771584,84.99472504,73.00220299,94.0184903,POINT (-122.0988 47.9106)
01A050,Nooksack R @ Brennan,2013,80.99954427,79.01446062,86.97422761,83.99860278,86.98847028,70.00003378,87.0063049,78.99198673,92.0106472,POINT (-122.58 48.819)
05A090,SF Stillaguamish R @ Arlington,2011,90.99114326,83.98049493,84.01017737,95.99581628,91.01959482,82.99567807,76.00130441,76.00689862,93.02798069,POINT (-122.119 48.2007)
60A070,Kettle R nr Barstow,2013,87.99590877,89.99431313,79.99255141,96.97507729,94.98299712,71.02010301,77.01704742,72.98474891,96.99870687,POINT (-118.1253 48.7846)
49A190,Okanogan R @ Oroville,2010,77.98508581,81.01731585,79.00205215,93.9788341,73.97822282,72.97395745,76.96136946,79.9700128,78.98572016,POINT (-119.4267 48.9391)
04A100,Skagit R @ Marblemount,2013,88.00656251,89.02928715,81.9976858,94.00976832,85.99703444,73.01768903,71.97064446,94.03296162,90.00016648,POINT (-121.429 48.5268)
49A070,Okanogan R @ Malott,2012,87.00192734,93.00469855,75.03062871,94.01203202,95.01308939,72.00031094,75.00066195,90.01570292,97.99935036,POINT (-119.7045 48.2804)
61A070,Columbia R @ Northport,2000,73.99544879,80.99717468,88.96632496,91.03794112,69.96453067,76.02163646,76.98472832,78.01887192,75.00796727,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2009,92.98023695,87.94500012,95.00888712,85.02461839,89.99133081,85.00468403,79.99535636,88.04278048,90.98657721,POINT (-117.7766 48.9224)
03B050,Samish R nr Burlington,1996,89.99027022,96.98429424,80.01275012,94.00050381,92.9872267,77.00842901,76.96697654,88.99305895,95.00932501,POINT (-122.3382 48.5458)
49A190,Okanogan R @ Oroville,1995,89.03864574,90.98883484,90.05201131,89.98144007,86.00039155,80.00651962,80.00460755,79.00589937,85.9845661,POINT (-119.4267 48.9391)
48A140,Methow R @ Twisp,2006,92.97785206,90.97492055,92.0073056,93.99778131,85.0160612,85.00450458,74.01270803,89.01640573,86.96519088,POINT (-120.1143 48.3593)
07C070,Skykomish R @ Monroe,1998,89.0193213,89.00193677,92.00328989,87.99519389,88.00358165,78.00232752,85.00692296,84.99504538,92.01319354,POINT (-121.9592 47.8521)
32A070,Walla Walla R nr Touchet,-118.7664,89.99751567,82.98349211,88.9990828,95.99143036,93.00694517,82.03955175,82.97659319,88.00795018,95.02809677,POINT (46.0376 2002)
48A140,Methow R @ Twisp,2006,70.00891748,78.99399797,80.0249275,85.96196451,82.99938352,65.0011405,76.01170999,87.95298429,87.01740654,POINT (-120.1143 48.3593)
48A140,Methow R @ Twisp,2005,61.96688772,73.04610322,72.98031858,90.01229935,85.02468866,52.00343173,72.99795263,81.02297111,85.01016313,POINT (-120.1143 48.3593)
07D130,Snoqualmie R @ Snoqualmie,1998,75.9847263,86.0140462,75.99638481,89.99400628,96.02493219,63.01478406,79.98991035,66.0268275,93.00012308,POINT (-121.8121 47.5269)
32A070,Walla Walla R nr Touchet,-118.7664,69.9693647,84.00132152,80.98643348,90.00285371,92.98365147,37.99168595,87.04741024,79.01395587,95.98097972,POINT (46.0376 2011)
62A150,Pend Oreille R @ Newport,2004,66.9601949,93.98918006,74.02975072,90.96596528,77.98901625,59.98224111,78.97691655,76.95248862,78.9964805,POINT (-117.3733 48.8649)
18B070,Elwha R nr Port Angeles,2009,78.99240045,88.02575775,73.99771148,91.0017377,89.95847359,66.96681822,82.00339913,90.01613818,96.98231217,POINT (-123.5777 48.0654)
08C070,Cedar R @ Logan St/Renton,1997,73.01687142,73.98527976,78.00918137,91.99467796,95.03490759,56.00346847,82.00508576,70.00222827,93.98538888,POINT (-122.209 47.4857)
45A110,Wenatchee R nr Leavenworth,2012,76.01619992,74.01312669,78.00691289,95.98117216,82.02007308,73.01294968,69.00663031,88.00311139,88.02967589,POINT (-120.734 47.6762)
32A070,Walla Walla R nr Touchet,-118.7664,77.02413034,86.00037781,76.00350288,88.01252771,98.98001678,57.00245929,84.00738186,90.02183244,99.98241851,POINT (46.0376 2011)
08C110,Cedar R nr Landsburg,1997,74.0081119,78.98319978,70.97296688,92.00444193,83.98553397,59.99923539,81.02834788,95.98821097,90.0233717,POINT (-121.9205 47.3913)
49A070,Okanogan R @ Malott,2005,80.01142623,87.98717274,76.99359836,92.00767679,95.9985143,60.99887619,77.97844845,99.9840249,94.95063481,POINT (-119.7045 48.2804)
07A090,Snohomish R @ Snohomish,1997,78.01022607,96.01406797,69.00185345,92.01765713,98.97938568,58.01963714,82.99025461,100.0110337,100.0167429,POINT (-122.0988 47.9106)
62A090,Pend Oreille R @ Metaline Falls,2007,72.98203798,71.99216346,78.01747721,90.99295093,89.99601577,51.98931291,83.01154135,100.0287823,92.00667344,POINT (-117.3733 48.8649)
60A070,Kettle R nr Barstow,2006,88.01026482,91.98939144,85.99489213,90.9983755,98.00424946,66.9970393,85.98485247,98.97831055,97.96673959,POINT (-118.1253 48.7846)
35A150,Snake R @ Interstate Br,-117.0446,82.99933185,89.97495015,73.98802121,97.99023741,99.00936585,62.00056451,83.98075032,95.99456597,98.02055865,POINT (47.6985 2012)
09A080,Green R @ Tukwila,2001,86.01483524,82.99346224,83.01602087,94.02116011,92.97090014,67.99785333,82.97767393,95.00769115,92.99047848,POINT (-122.2479 47.4654)
62A150,Pend Oreille R @ Newport,2008,88.98944441,90.99886909,83.99448623,96.99654915,92.99633716,69.99636768,82.00206758,97.00345035,93.02917857,POINT (-117.3733 48.8649)
09A190,Green R @ Kanaskat,2001,82.99789545,88.9834564,80.00522661,95.99832833,90.99579086,64.00786227,87.03372322,94.98764387,93.99064124,POINT (-121.8935 47.3193)
45A110,Wenatchee R nr Leavenworth,2000,86.00082498,85.97855745,84.9900929,95.00446925,98.97463725,69.01192008,80.9965662,98.98178858,96.98883284,POINT (-120.734 47.6762)
38A050,Naches R @ Yakima on US HWY 97,2000,87.98105151,98.00321296,89.00476658,73.98292967,86.98910525,79.04514445,92.01553812,85.00733924,80.01903704,POINT (-120.5156 46.6298)
05A070,Stillaguamish R nr Silvana,2008,81.01685398,90.01327976,91.01199667,80.01755094,74.98144165,80.01417425,92.01916447,80.99340565,64.02829103,POINT (-122.2101 48.1969)
07D130,Snoqualmie R @ Snoqualmie,2011,86.99013973,93.01387364,88.01601456,86.02265557,81.03011835,78.99635106,90.01205556,73.00193669,67.97858927,POINT (-121.8121 47.5269)
08C070,Cedar R @ Logan St/Renton,2010,82.9955607,98.0169117,91.99080137,76.99712553,77.01589378,68.00127043,93.9991847,79.95837514,81.01204939,POINT (-122.209 47.4857)
11A070,Nisqually R @ Nisqually,2005,94.01856814,100.0009681,91.02378435,79.99361097,89.02083158,85.02959722,93.00171224,77.97953136,80.99327183,POINT (-122.6964 47.062)
05A070,Stillaguamish R nr Silvana,2002,94.03068112,99.00966606,91.98181213,82.97703276,85.02837965,86.01438599,93.99435573,88.01553719,84.00806859,POINT (-122.2101 48.1969)
03B050,Samish R nr Burlington,2013,87.00995297,99.99127024,88.04105203,74.98545929,82.98039442,73.04893648,94.99598175,91.04305556,89.9901568,POINT (-122.3382 48.5458)
16C090,Duckabush R nr Brinnon,2008,90.98836465,99.97155872,87.99940034,82.00728365,89.99727353,78.03064041,92.02135595,87.99083039,86.96923459,POINT (-123.0116 47.684)
07D050,Snoqualmie R nr Monroe,1998,87.9616841,99.0467075,85.00388617,83.02109821,87.00843921,73.9871042,94.01293733,83.00178983,79.00515569,POINT (-122.0028 47.8037)
33A050,Snake R nr Pasco,-119.0242,90.01862532,100.0149399,86.00014623,86.98074985,93.00799506,70.98655556,94.0148743,97.01443767,91.00650072,POINT (46.2165 2007)
39A090,Yakima R nr Cle Elum,2011,89.98975259,100.0185645,90.9914785,77.03166968,94.02328643,73.01191327,95.99797194,98.01639105,92.03409294,POINT (-120.7091 47.1999)
35A150,Snake R @ Interstate Br,-117.0446,88.98669193,99.01708248,88.99431564,88.01465668,93.96876708,73.96397558,93.99704385,92.99440377,87.02015203,POINT (47.6985 2000)
37A090,Yakima R @ Kiona,1999,86.99378126,97.00859714,86.00200996,86.03115534,92.00388799,73.03168883,94.98196625,91.9779807,85.00372946,POINT (-120.4617 46.5815)
49B070,Similkameen R @ Oroville,2001,90.98293818,100.0147544,88.98919728,80.98448205,93.01767139,77.0363371,93.99561763,91.00534922,89.02368308,POINT (-119.442 48.9346)
39A090,Yakima R nr Cle Elum,1996,91.9790838,100.0239639,86.98266979,83.03892984,90.99902525,77.98224234,94.02705357,90.99885893,87.00107741,POINT (-120.7091 47.1999)
16C090,Duckabush R nr Brinnon,2004,90.98545457,100.0329849,89.96322803,81.9923025,92.99479474,74.01002161,93.98298427,92.03748327,91.02734319,POINT (-123.0116 47.684)
49A190,Okanogan R @ Oroville,1998,91.97686837,97.0308754,86.99756498,85.0051007,88.0142529,77.02041405,95.01470955,86.9953333,80.01057035,POINT (-119.4267 48.9391)
07A090,Snohomish R @ Snohomish,2008,91.02163005,100.0141384,87.9944684,80.98413962,87.97743885,77.98699436,93.98309546,89.99074745,84.97791654,POINT (-122.0988 47.9106)
01A050,Nooksack R @ Brennan,2003,84.9896055,93.02045929,80.96047771,86.98419898,92.03606493,72.00768072,94.98998159,92.0090277,91.03346801,POINT (-122.58 48.819)
32A070,Walla Walla R nr Touchet,-118.7664,44.98899568,66.98633458,78.02471627,87.9953785,45.97521212,83.00445984,76.98645982,55.01765517,54.98693933,POINT (46.0376 1999)
48A140,Methow R @ Twisp,2003,51.01544521,71.99057605,78.00015235,82.97148471,47.98919717,61.00077641,73.97572477,59.01420046,45.0208599,POINT (-120.1143 48.3593)
45A110,Wenatchee R nr Leavenworth,2002,54.00880371,67.01033415,88.99383925,70.01456526,50.00872131,58.0227226,74.98821794,59.99219408,54.04003759,POINT (-120.734 47.6762)
45A110,Wenatchee R nr Leavenworth,2013,53.00665694,75.99099449,80.00778123,76.99359911,64.01555321,72.9850804,76.99439296,62.0086318,65.01325764,POINT (-120.734 47.6762)
25D050,Germany Cr. @ mouth,2006,57.99219799,74.00492327,89.96990992,77.00240807,43.99119713,72.0206798,77.00439688,61.03860353,59.97271657,POINT (-123.1253 46.1915)
35A150,Snake R @ Interstate Br,-117.0446,64.99959088,82.00158838,93.00996745,73.98691362,46.00439913,75.02660109,82.01056854,62.00159721,61.98384969,POINT (47.6985 2010)
03B050,Samish R nr Burlington,1998,60.99375108,92.98644584,51.00682784,82.02552091,78.0261453,56.00410182,79.0008301,57.97798713,75.97546969,POINT (-122.3382 48.5458)
61A070,Columbia R @ Northport,2000,62.9768584,86.99842566,92.01211639,68.99907799,48.99515317,58.00220812,81.9878657,57.02460642,54.97901719,POINT (-117.7766 48.9224)
25F060,Mill Cr. nr mouth,2006,66.97536128,86.00214552,93.01136431,73.00854281,61.02684586,64.00816191,79.00247239,62.00491158,63.98327298,POINT (-123.1786 46.1906)
31A070,Columbia R @ Umatilla,2010,66.03333669,93.97556064,88.98289234,70.99456506,68.9991912,56.0100359,80.98406952,61.98605287,75.04492672,POINT (-119.3264 45.9338)
62A150,Pend Oreille R @ Newport,1996,63.03140354,97.01891711,98.00051435,54.0201097,84.00599933,52.01475719,81.00366065,61.00765358,84.99125632,POINT (-117.3733 48.8649)
45A110,Wenatchee R nr Leavenworth,2012,62.00485354,85.99937816,89.99834528,68.98641629,49.9841495,53.95545207,81.00528537,63.00673095,61.99041012,POINT (-120.734 47.6762)
07D050,Snoqualmie R nr Monroe,2007,58.00466798,88.01311595,94.99794496,62.99351709,61.98518227,37.00614717,82.98257449,64.99059629,64.97701392,POINT (-122.0028 47.8037)
09A190,Green R @ Kanaskat,2010,59.99713432,75.00778575,89.01536149,73.01716547,49.99801578,77.0183476,81.0056511,55.98722586,53.0211058,POINT (-121.8935 47.3193)
27D090,EF Lewis R nr Dollar Corner,2001,59.9984443,82.98248322,87.01775197,70.99421362,49.98548108,77.00871968,80.98941389,63.98625655,59.02703573,POINT (-122.5918 45.8146)
07D050,Snoqualmie R nr Monroe,1999,65.00574873,90.00924771,94.98592921,68.99063438,65.02205487,61.9965597,83.01142872,68.99127725,71.0143238,POINT (-122.0028 47.8037)
08C070,Cedar R @ Logan St/Renton,2001,61.99005739,80.00070808,90.995301,72.99993189,47.98561894,65.99427032,81.01040762,67.01050356,57.99888109,POINT (-122.209 47.4857)
45A110,Wenatchee R nr Leavenworth,2004,60.01113866,79.99835528,89.00681188,75.02684315,48.00484559,55.97093577,82.98151039,65.9917308,62.98688319,POINT (-120.734 47.6762)
09A190,Green R @ Kanaskat,2005,57.00757963,84.99644553,92.99818001,68.02423486,54.9702742,57.99469172,80.02221633,64.01501434,60.01629436,POINT (-121.8935 47.3193)
33A050,Snake R nr Pasco,-119.0242,82.9879112,82.9900547,89.02214601,86.00550014,73.00114379,97.9756138,95.02141113,74.00977691,66.99503477,POINT (46.2165 2008)
05A070,Stillaguamish R nr Silvana,1998,71.0271139,78.99846528,85.00831879,83.01426211,58.97282481,96.03438421,95.02915689,69.99984077,51.00424628,POINT (-122.2101 48.1969)
61A070,Columbia R @ Northport,2010,68.01137153,82.99696678,92.96736053,73.98580979,58.99809491,84.97495521,87.01332014,59.99815214,60.03331806,POINT (-117.7766 48.9224)
26B070,Cowlitz R @ Kelso,2010,77.00632677,76.98333526,88.98671709,86.02600525,71.99548836,89.97753009,94.97073515,72.99530801,69.0076501,POINT (-122.9143 46.1454)
46A070,Entiat R nr Entiat,2001,76.00810803,79.99967256,94.00321257,76.99313611,55.99496545,99.02261637,93.9793478,67.99547289,58.99947719,POINT (-120.2506 47.6632)
19C060,West Twin R. nr mouth,2011,70.98004534,82.98032367,95.02741343,53.98300334,63.02315853,93.98301374,96.98120746,78.00514599,67.99468234,POINT (-123.9524 48.1631)
08C070,Cedar R @ Logan St/Renton,2009,82.99187153,85.96311238,92.9968839,64.98073559,88.97188121,74.98674883,95.99874809,78.98217321,86.02635383,POINT (-122.209 47.4857)
09A080,Green R @ Tukwila,2003,88.00279853,89.99548962,94.99517393,62.99522858,82.98367747,96.98407708,96.01025658,80.01135321,79.98417623,POINT (-122.2479 47.4654)
16A070,Skokomish R nr Potlatch,2011,83.00256329,86.97415427,93.97196837,68.00379026,81.9876377,85.98722451,93.98975057,77.99173561,79.98900703,POINT (-123.1771 47.3098)
25D050,Germany Cr @ mouth,2011,81.99828984,93.00433492,93.97625371,65.01945296,73.99385868,79.014204,95.98147278,85.01015451,78.01976248,POINT (-123.1253 46.1915)
19C060,West Twin R. nr mouth,2005,76.99579325,87.01697395,95.00221367,55.02536619,86.0009891,83.97714588,95.99432087,84.00351785,85.00972584,POINT (-123.9524 48.1631)
48A140,Methow R @ Twisp,2000,80.99847678,87.00975464,94.99554025,65.01061012,78.02343043,90.97826872,94.96548796,80.98489358,71.98393328,POINT (-120.1143 48.3593)
07D130,Snoqualmie R @ Snoqualmie,2009,90.03078645,88.01223207,91.99096249,84.96513207,78.01704919,89.98805629,95.99842627,83.9971177,74.9809503,POINT (-121.8121 47.5269)
08C110,Cedar R nr Landsburg,2004,84.97217733,91.01628382,91.00394829,71.98929671,76.98548036,90.03098137,96.02527255,81.98576189,71.99660014,POINT (-121.9205 47.3913)
32A070,Walla Walla R nr Touchet,-118.7664,83.01117169,87.00108898,92.03512259,62.97601028,73.99535744,87.01767498,97.00357541,77.01111829,71.00352279,POINT (46.0376 2003)
32A070,Walla Walla R nr Touchet,-118.7664,87.99339165,93.99775613,93.98442948,73.04378138,87.99341336,94.97352319,95.96921029,82.99669769,86.00448934,POINT (46.0376 2002)
37A090,Yakima R @ Kiona,2011,82.99607096,85.98593481,88.0134699,79.98759766,67.99991364,99.99130936,96.99593786,80.0139035,65.98944467,POINT (-120.4617 46.5815)
60A070,Kettle R nr Barstow,2005,84.01160414,77.99966874,87.01662879,78.01373033,74.02034741,97.01201829,96.99570125,80.9634173,73.99303686,POINT (-118.1253 48.7846)
08C110,Cedar R nr Landsburg,2013,81.97874645,84.98359494,90.98849612,77.01461119,72.97621728,85.00122678,96.96859965,78.97029833,68.99195731,POINT (-121.9205 47.3913)
04A100,Skagit R @ Marblemount,1997,66.97300139,-0.002019862,93.00477983,62.99611328,88.99882198,71.95777521,0.004255572,0.010823311,60.99800269,POINT (-121.429 48.5268)
19D070,East Twin R. nr Mouth,2007,72.01029427,-3.54E-05,90.99802137,67.00372949,0.011161797,88.97991391,0.002329356,-0.002658714,52.00932749,POINT (-123.9383 48.1549)
07D130,Snoqualmie R @ Snoqualmie,2002,79.99949746,100.0075074,90.01100259,74.99189251,85.00560735,78.01273051,98.02380665,85.99898415,72.00823875,POINT (-121.8121 47.5269)
05A070,Stillaguamish R nr Silvana,2013,92.96549822,98.98586908,98.00033761,78.98479128,86.98204174,93.01032702,97.9959989,91.96980435,86.02658222,POINT (-122.2101 48.1969)
54A120,Spokane R @ Riverside State Pk,2008,79.01578826,89.99142945,94.00488401,59.97560445,66.98765177,77.00587739,98.99064073,78.9981072,67.00533221,POINT (-117.5448 47.7767)
62A090,Pend Oreille R @ Metaline Falls,2007,78.99357154,86.00062694,92.99593842,86.00419109,59.99020921,86.00311623,97.98447884,80.00394694,64.01070643,POINT (-117.3733 48.8649)
07D130,Snoqualmie R @ Snoqualmie,1997,88.03199936,83.99492895,90.01318007,78.97288346,77.98725986,76.00403226,99.00240335,87.00960897,79.00412938,POINT (-121.8121 47.5269)
09A190,Green R @ Kanaskat,1995,68.02898741,78.02096505,89.98629366,63.98920556,71.00371306,68.97671069,97.99145366,83.00667247,67.00950474,POINT (-121.8935 47.3193)
25D050,Germany Cr @ mouth,2009,86.9700387,95.99260221,99.98657285,67.01332037,86.98602383,99.97815373,98.99767115,89.98595616,83.98234708,POINT (-123.1253 46.1915)
45A110,Wenatchee R nr Leavenworth,2006,65.00810587,78.00874681,72.00246047,89.98923767,68.01802509,80.0052858,83.98018728,80.98187757,67.00436991,POINT (-120.734 47.6762)
27B070,Kalama R nr Kalama,1995,72.01349491,90.01122893,78.01922165,76.99355954,55.0173684,78.98490376,85.0122996,65.98897776,40.96792251,POINT (-122.8373 46.0473)
08C070,Cedar R @ Logan St/Renton,2014,67.96390806,87.00753679,77.01111351,86.02700427,51.00302127,82.98727626,80.01769019,26.00451912,49.99768327,POINT (-122.209 47.4857)
61A070,Columbia R @ Northport,2000,75.99105469,91.97237866,72.01039122,86.00406734,68.01318013,79.00194854,91.01610604,34.97760464,71.9716427,POINT (-117.7766 48.9224)
01A050,Nooksack R @ Brennan,2009,74.01347069,95.97993709,80.02044902,85.99659486,65.99808776,83.98238396,80.98828685,73.01600117,58.98792323,POINT (-122.58 48.819)
49A070,Okanogan R @ Malott,2010,67.00122919,88.00645357,79.008658,82.98901194,51.98082504,85.02680218,80.01482695,80.02193546,52.98710646,POINT (-119.7045 48.2804)
26B070,Cowlitz R @ Kelso,2012,63.04299645,88.00770624,61.99637247,87.99905874,61.01854729,65.01879095,94.98584712,82.00297071,67.98406261,POINT (-122.9143 46.1454)
27B070,Kalama R nr Kalama,1995,84.01252422,94.96138985,79.99528196,86.99210442,73.9964115,77.96485101,94.99725218,81.98915902,74.00299004,POINT (-122.8373 46.0473)
04A100,Skagit R @ Marblemount,2007,75.00202793,88.98516003,73.99362351,96.99071222,65.9727251,80.01256998,89.99331441,74.98371711,67.98106494,POINT (-121.429 48.5268)
05B070,NF Stillaguamish @ Cicero,1997,70.00652777,88.06548573,72.02478596,94.02885408,65.00664005,75.02188656,91.98081905,99.9837563,67.97810222,POINT (-122.0131 48.2673)
01A120,Nooksack R @ No Cedarville,1996,70.00484675,84.01470354,71.01206221,92.01645104,63.98472743,75.98770012,93.99064962,100.0045075,67.02702656,POINT (-122.2936 48.8416)
05A110,SF Stillaguamish nr Granite Falls,2003,78.00612195,89.99392258,78.99303604,87.01066006,68.01212546,84.98986108,77.99171344,100.0042744,67.01053862,POINT (-121.9532 48.1028)
62A150,Pend Oreille R @ Newport,2008,76.02637926,87.9772171,73.0193955,96.02864246,70.01844441,81.99363143,92.9667544,95.98878457,62.98282583,POINT (-117.3733 48.8649)
19C060,West Twin R. nr mouth,2009,75.99307933,92.99825473,72.00886427,98.00819845,65.00657187,87.00072109,94.99617243,92.97658649,63.00532111,POINT (-123.9524 48.1631)
07A090,Snohomish R @ Snohomish,1996,70.99740858,93.00371917,73.98980726,92.01354247,55.98647326,74.97840735,94.03408408,67.98439568,50.00614138,POINT (-122.0988 47.9106)
49B070,Similkameen R @ Oroville,2005,77.97431231,85.98514675,76.9966009,96.00611098,69.01122928,76.01336749,98.98773477,89.0144086,63.99127187,POINT (-119.442 48.9346)
04A100,Skagit R @ Marblemount,2003,75.9970237,88.01277613,77.00880128,92.96272452,59.98117217,77.02852621,95.98827176,75.03143744,51.02743353,POINT (-121.429 48.5268)
27B070,Kalama R nr Kalama,1998,79.00065256,89.02399432,79.9787429,96.01326598,65.98613456,83.99928002,99.96311433,85.96981651,62.98668172,POINT (-122.8373 46.0473)
35A150,Snake R @ Interstate Br,-117.0446,74.01638963,89.9780634,69.99613625,92.017912,71.01947041,68.00214518,93.97440429,82.01416385,64.00598048,POINT (47.6985 2010)
05B110,NF Stillaguamish nr Darrington,2005,55.98665454,50.00199113,89.99350778,83.01227857,69.99294141,82.98511252,60.0074942,59.00923424,65.99709024,POINT (-121.7024 48.28)
35B060,Tucannon R @ Powers,-118.1555,52.00755371,77.97616405,88.96071159,70.03873012,43.00843156,80.00926595,49.01438916,48.97829893,34.97796642,POINT (46.5376 2003)
08C110,Cedar R nr Landsburg,2006,50.96440942,82.01209166,83.02611419,82.97002946,51.01043085,88.99211518,63.03717673,43.98040366,40.97663583,POINT (-121.9205 47.3913)
62A150,Pend Oreille R @ Newport,2013,60.99520761,51.99794608,88.99771074,66.97922835,71.98594391,88.98383925,68.00825266,46.01976852,73.99443742,POINT (-117.3733 48.8649)
37A205,Yakima R @ Nob Hill,2002,39.99620839,73.99533617,89.00176654,83.04178215,38.97065304,93.96280362,30.99265415,34.99861853,34.98859344,POINT (-120.4617 46.5815)
45A070,Wenatchee R @ Wenatchee,1997,60.00294417,76.0271669,92.9680564,79.99272805,70.02539781,93.99884497,44.00379243,39.99521364,66.02160723,POINT (-120.3365 47.4588)
05B070,NF Stillaguamish @ Cicero,2008,68.02759846,95.00170164,87.01249501,86.96827075,73.00648778,90.01497475,21.01862242,53.02577161,72.99529668,POINT (-122.0131 48.2673)
33A050,Snake R nr Pasco,-119.0242,60.00812872,85.97869584,89.02569679,86.97662986,50.03826859,90.00320353,35.00637576,40.00630305,46.97116866,POINT (46.2165 2005)
26B070,Cowlitz R @ Kelso,2010,37.01068895,44.01959773,88.00247665,88.00092226,73.00313045,98.02920883,31.00770236,49.01527251,67.98442033,POINT (-122.9143 46.1454)
61A070,Columbia R @ Northport,2013,82.99190164,86.98555405,82.00087634,91.02135021,76.00652786,94.02089669,48.00144882,70.00977079,78.99305956,POINT (-117.7766 48.9224)
37A090,Yakima R @ Kiona,2003,69.01678306,81.0059462,85.99015518,90.98994336,77.98573552,93.0050632,25.99279876,61.01839037,81.01884211,POINT (-120.4617 46.5815)
04A100,Skagit R @ Marblemount,2006,55.00647375,74.99591023,84.02757394,83.99561991,53.98849139,97.00302618,16.02998201,55.99049755,48.99797819,POINT (-121.429 48.5268)
19D070,East Twin R. nr Mouth,2006,69.00797606,84.00611753,87.96044539,84.00148393,66.00339516,87.98375239,1.004599641,71.02118507,52.99449817,POINT (-123.9383 48.1549)
18B070,Elwha R nr Port Angeles,2003,61.00516733,82.98419014,89.97941198,82.98910725,68.01525727,81.01589417,22.9844225,58.00971825,63.98508228,POINT (-123.5777 48.0654)
32A070,Walla Walla R nr Touchet,-118.7664,57.01653803,92.987734,90.99621836,83.00165304,55.03352991,92.99667858,2.030794835,52.01493729,52.96887251,POINT (46.0376 2008)
03A060,Skagit R nr Mount Vernon,2003,62.99215498,72.98936415,87.05282792,83.9955986,75.01695252,85.97207539,15.01119079,57.00311851,77.98353728,POINT (-122.3352 48.4451)
11A070,Nisqually R @ Nisqually,2002,42.97333557,65.99881035,93.00357545,84.01498065,52.99113706,94.99453118,9.996120894,55.01976661,50.02040333,POINT (-122.6964 47.062)
03A060,Skagit R nr Mount Vernon,1999,69.95976727,58.97357164,85.99201298,81.01254293,69.9856146,78.99922851,31.98635703,87.00077577,73.00729805,POINT (-122.3352 48.4451)
05A110,SF Stillaguamish nr Granite Falls,2006,86.01186331,91.01202279,94.03912826,80.9852358,77.99576306,82.00109622,17.02128405,85.97681869,68.00878185,POINT (-121.9532 48.1028)
26B070,Cowlitz R @ Kelso,1999,64.02220217,86.00369138,72.00421654,70.02340991,42.99783257,72.01311873,99.98756027,74.98581181,52.00434721,POINT (-122.9143 46.1454)
27B070,Kalama R nr Kalama,2000,62.02414709,81.01981591,74.04131842,74.00024329,37.01274252,79.0109802,98.01038695,54.00548919,39.00566418,POINT (-122.8373 46.0473)
07C070,Skykomish R @ Monroe,2005,64.99719861,88.9968301,69.99657958,82.99901979,41.02546669,52.99584998,99.99099373,40.03181966,47.02550106,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2013,55.00981552,80.99714046,73.00042208,83.0030822,46.0067399,27.99719138,99.99976531,51.97882975,50.99872902,POINT (-121.9592 47.8521)
19C060,West Twin R. nr mouth,2010,70.98715178,90.00980776,77.99498984,80.0255623,46.00606735,60.02644239,99.01607742,73.97671669,57.96704692,POINT (-123.9524 48.1631)
35A150,Snake R @ Interstate Br,-117.0446,70.0164261,85.00795662,75.00865431,73.99939638,50.98227525,59.02162962,99.99944915,87.98425405,60.00696495,POINT (47.6985 2000)
10A070,Puyallup R @ Meridian St,2010,63.01548108,85.99963063,75.02427739,72.99578799,59.98273158,50.99138455,99.99123599,80.01890222,73.99976656,POINT (-122.2937 47.2026)
05A070,Stillaguamish R nr Silvana,1999,64.98225701,95.00070417,71.97939365,75.992043,51.96623032,57.97651256,100.0224506,82.01892984,65.01617738,POINT (-122.2101 48.1969)
49A070,Okanogan R @ Malott,2002,63.97994126,91.00950342,72.00332629,73.98233026,41.97409037,57.02171715,99.00801849,81.96945351,61.03523562,POINT (-119.7045 48.2804)
32A070,Walla Walla R nr Touchet,-118.7664,64.98948646,84.01687396,68.99499334,79.982554,49.04194795,43.01486287,100.0232163,97.99064683,64.99318367,POINT (46.0376 2001)
45A070,Wenatchee R @ Wenatchee,2004,74.99227983,93.99683278,74.98901066,72.01613506,58.03765523,54.01868926,99.96871782,99.97505413,73.99438286,POINT (-120.3365 47.4588)
48A140,Methow R @ Twisp,2001,63.02099866,91.00130081,73.00355299,69.96995636,33.01937479,57.02117807,98.99172175,82.01201996,46.99951827,POINT (-120.1143 48.3593)
07C070,Skykomish R @ Monroe,1996,62.01736488,96.00833743,70.01807065,75.01778175,56.01433822,55.01209968,99.98236023,99.96874414,67.99508741,POINT (-121.9592 47.8521)
01A050,Nooksack R @ Brennan,2008,65.99732707,87.98659987,73.01043043,78.97596842,43.00503199,61.00021852,98.9941431,76.9958364,58.01293644,POINT (-122.58 48.819)
